"","logFC","logCPM","LR","PValue","FDR","gene","logFDR","Significant"
"ENSMUSG00000052854",5.68682497248765,-1.49425775316386,8.53216625122118,0.00348924157240616,0.447183345074745,"Nrk",2.45726896178401,TRUE
"ENSMUSG00000108398",6.67968682177835,-0.669515381415725,8.52508732770956,0.00350283942231715,0.447183345074745,"Gm30191",2.45557977121786,TRUE
"ENSMUSG00000079053",-4.30995087592525,-2.09063400810984,8.50125186141243,0.00354902220177234,0.45066918629208,"Gm14010",2.44989128380906,TRUE
"ENSMUSG00000116795",-4.31020003677222,-2.13618901939117,8.45903089857918,0.00363235340477852,0.45881043826602,"Gm49600",2.43981190401699,TRUE
"ENSMUSG00000037337",-2.61994597084363,-0.325362436358884,8.41980660485647,0.00371155270340937,0.466346829939431,"Map4k1",2.43044436816064,TRUE
"ENSMUSG00000085782",-4.25367229853639,-2.12882909075517,8.40435462082633,0.00374323260986319,0.467864880079916,"Gm15624",2.42675318436269,TRUE
"ENSMUSG00000023995",4.23840223673472,-2.16007944069446,8.38343508806222,0.00378656091599409,0.470815462226702,"Tspo2",2.42175505210563,TRUE
"ENSMUSG00000036242",1.03715439649618,4.59444500796029,8.36875677384212,0.00381726672559825,0.472174137514026,"Armh4",2.41824749333662,TRUE
"ENSMUSG00000090698",1.33028256956407,3.89758272532039,8.35183006536504,0.00385299062293401,0.474002688670943,"Apold1",2.41420204793301,TRUE
"ENSMUSG00000036928",3.32984170888706,-1.0680028550868,8.32899790727357,0.00390171747606825,0.474002688670943,"Stag3",2.40874418112981,TRUE
"ENSMUSG00000032515",1.12096325382328,5.51087403754026,8.32809174958338,0.00390366421967267,0.474002688670943,"Csrnp1",2.40852754597843,TRUE
"ENSMUSG00000043505",2.99908262280762,-1.20049395330065,8.32446285310375,0.00391147026633334,0.474002688670943,"Gimap5",2.40765996676436,TRUE
"ENSMUSG00000072407",2.2070459532899,-1.35013430456438,8.2813145002489,0.00400551210889155,0.480847795092719,"Gm6419",2.39734195102851,TRUE
"ENSMUSG00000002910",0.974435385495441,6.10476965412269,8.28007836652317,0.00400823990380141,0.480847795092719,"Arrdc2",2.39704629268495,FALSE
"ENSMUSG00000037636",-4.25588054158659,-2.14998806240785,8.267947501499,0.00403510977064277,0.481650877772774,"Slc25a43",2.39414464628615,TRUE
"ENSMUSG00000070348",0.912023862653287,5.215468210323,8.23048487318805,0.00411925230713232,0.489248310090398,"Ccnd1",2.38518160638312,FALSE
"ENSMUSG00000066705",1.26803738866651,3.25264802727278,8.20893057264012,0.00416847118017655,0.492643131110668,"Fxyd6",2.38002319676586,TRUE
"ENSMUSG00000077457",4.05793246950437,-2.22290191737776,8.19192678867506,0.0042077210833007,0.494832144934176,"Snord65",2.3759530559261,TRUE
"ENSMUSG00000075316",-2.34070297659133,-0.572715207790791,8.17297995702737,0.00425189946590069,0.497576450732584,"Scn9a",2.37141701270959,TRUE
"ENSMUSG00000027938",2.73570530827681,1.79809990163985,8.13296767836679,0.00434675417640277,0.506195426601285,"Creb3l4",2.36183491993121,TRUE
"ENSMUSG00000054134",6.48397778251254,-0.808371640127442,8.10476349875256,0.00441490816048901,0.511636419977447,"Umodl1",2.35507832624444,TRUE
"ENSMUSG00000105720",-2.88157619639554,-1.10549997200887,8.08903896936518,0.00445337707964157,0.512258394411184,"Gm42440",2.35131053040791,TRUE
"ENSMUSG00000114477",-4.07235992860561,-2.2018773563901,8.07777807888751,0.00448113560684615,0.512258394411184,"Gm8795",2.3486119133925,TRUE
"ENSMUSG00000069763",0.711046766568206,5.14820474997569,8.07635821370557,0.00448464811426873,0.512258394411184,"Tmem100",2.34827162798817,FALSE
"ENSMUSG00000001333",2.0352308266559,-0.168905670469793,8.02709538741179,0.00460826813982825,0.523872310962476,"Sync",2.33646225869514,TRUE
"ENSMUSG00000032860",1.73313259890083,0.273161421718308,8.01457274452836,0.00464024201149139,0.525004694947563,"P2ry2",2.33345936825668,TRUE
"ENSMUSG00000061878",1.76137290779894,0.654346607790601,8.00601884634894,0.00466221234569946,0.525004694947563,"Sphk1",2.33140794993484,TRUE
"ENSMUSG00000046178",1.39242723774352,3.66972937136741,7.979244206596,0.00473166920302653,0.530324595698837,"Nxph1",2.32498562505889,TRUE
"ENSMUSG00000051235",2.16044316763077,-0.834610443115082,7.95616995579911,0.00479237197345033,0.53461820617841,"Gen1",2.31944948032089,TRUE
"ENSMUSG00000034959",4.51851654470355,-0.962810972489623,7.94548609756225,0.00482074674045892,0.535282264813841,"Rubcnl",2.31688568372344,TRUE
"ENSMUSG00000038067",5.5047305646332,-0.369790783503391,7.9304285781641,0.00486102817374736,0.537256136999402,"Csf3",2.31327186181631,TRUE
"ENSMUSG00000029185",1.15755999960706,3.32701490231299,7.91544414011053,0.00490145456667641,0.538841747717151,"Fam114a1",2.30967501863721,TRUE
"ENSMUSG00000047415",2.53711235449336,-0.378598239699933,7.88310575497739,0.00498987144457511,0.538841747717151,"Gpr68",2.30191064308018,TRUE
"ENSMUSG00000038179",-2.06556452783075,-0.655605600991818,7.87181166730237,0.00502113227275935,0.538841747717151,"Slamf7",2.29919833776271,TRUE
"ENSMUSG00000029658",2.95967304002854,0.494669975431027,7.86960477154259,0.00502726399444394,0.538841747717151,"Wdr95",2.2986683082631,TRUE
"ENSMUSG00000030732",2.00140587059183,-0.742704022908144,7.85258985167588,0.00507479582082805,0.538841747717151,"Chrdl2",2.29458142645347,TRUE
"ENSMUSG00000033007",1.85296003537694,1.84380417867597,7.85041792255125,0.0050808960606819,0.538841747717151,"Asic4",2.2940596893121,TRUE
"ENSMUSG00002075324",-3.06022993288617,-1.88670236183494,7.84843634440318,0.00508646818589672,0.538841747717151,"Gm56237",2.29358366751986,TRUE
"ENSMUSG00000103881",4.11531069206686,-2.20705335309449,7.84330107415739,0.00510093737736034,0.538841747717151,"Gm10748",2.2923500081359,TRUE
"ENSMUSG00000036185",2.51563154621335,-1.3572623718257,7.84023216826518,0.00510960437642821,0.538841747717151,"Sapcd1",2.29161272487226,TRUE
"ENSMUSG00000104550",-3.34449210314291,-1.69775947128253,7.83181623647116,0.00513344918119288,0.538841747717151,"Gm43589",2.28959073293805,TRUE
"ENSMUSG00000032172",1.33907641397453,4.0985317425807,7.83006686547094,0.00513841988246301,0.538841747717151,"Olfm2",2.28917041054337,TRUE
"ENSMUSG00000113484",5.17786763122412,-1.65489489965897,7.82662727805602,0.0051482075111021,0.538841747717151,"Gm47157",2.28834395611297,TRUE
"ENSMUSG00000056257",-4.53992106720054,-2.00474973740196,7.79777960463169,0.005231047603963,0.538841747717151,"Gm5447",2.28141132775609,TRUE
"ENSMUSG00000023064",1.8410419050123,2.70503905014651,7.78245192624952,0.00527561463797307,0.538841747717151,"Sncg",2.27772693539902,TRUE
"ENSMUSG00000049807",-0.681728841592759,6.59261736149726,7.77681321816282,0.00529210706510973,0.538841747717151,"Arhgap23",2.27637137814364,FALSE
"ENSMUSG00000027584",1.71339441568327,1.9412313498801,7.77399784014465,0.00530036131182582,0.538841747717151,"Oprl1",2.27569452466642,TRUE
"ENSMUSG00000025386",5.07449842203918,0.38525580249774,7.74946068037928,0.00537285840254654,0.538841747717151,"Pde6g",2.26979460476967,TRUE
"ENSMUSG00000112527",5.4590754108937,-1.48858560135388,7.73931976957514,0.00540311506728395,0.538841747717151,"ENSMUSG00000112527",2.26735578342243,TRUE
"ENSMUSG00000104378",-1.80413906019302,-0.332989155731311,7.731759835152,0.00542578404808322,0.538841747717151,"Gm37510",2.265537495608,TRUE
"ENSMUSG00000110475",3.14277322563367,-1.85070730591038,7.72539581585497,0.00544494215752844,0.538841747717151,"Gm31036",2.26400672946186,TRUE
"ENSMUSG00000030068",-1.9005061231039,-0.34281283669669,7.725341712389,0.00544510532479248,0.538841747717151,"Gm20696",2.26399371525921,TRUE
"ENSMUSG00000010122",4.93178849496991,-1.87461733932413,7.72448549188424,0.00544768821058593,0.538841747717151,"Slc47a1",2.26378775650954,TRUE
"ENSMUSG00000063193",4.89705989523741,-1.8583606729728,7.72172423453925,0.005456026368515,0.538841747717151,"Cd300lb",2.26312353943792,TRUE
"ENSMUSG00000116616",4.89705989523741,-1.8583606729728,7.72172423453925,0.005456026368515,0.538841747717151,"Gm49688",2.26312353943792,TRUE
"ENSMUSG00000089840",-1.38024913448803,1.16816319821093,7.72147426794757,0.00545678183366098,0.538841747717151,"Gm4491",2.26306340929752,TRUE
"ENSMUSG00000045777",1.05413070105671,3.09952314418547,7.71430227848957,0.00547850297416819,0.538841747717151,"Ifitm10",2.26133809824522,TRUE
"ENSMUSG00000055102",3.55899506977057,-1.49389300188075,7.71222969851599,0.00548479640997226,0.538841747717151,"Zfp819",2.26083948835665,TRUE
"ENSMUSG00000024992",6.18233074452696,0.274357089866022,7.69260554747002,0.00554475217650746,0.542499461925257,"Pde6c",2.25611785993511,TRUE
"ENSMUSG00000116949",4.27630517717813,-2.14996558565715,7.68041588139115,0.0055823301662236,0.543946808401045,"Gm7177",2.25318448079462,TRUE
"ENSMUSG00000022867",-0.588253810833212,5.34748925349751,7.67271878522185,0.005606192250866,0.544051331727334,"Usp25",2.2513320132367,FALSE
"ENSMUSG00000085081",-5.40360809757562,-1.78466130054763,7.62805635157869,0.00574671997864524,0.555430955668817,"Rptoros",2.24057996428827,TRUE
"ENSMUSG00000086708",2.32840467713437,-0.929048169234186,7.58979751217469,0.00586995421152928,0.560729342624254,"Gm15577",2.23136528644535,TRUE
"ENSMUSG00000027577",1.50380564966297,1.40705806907421,7.58480530299734,0.00588623208817736,0.560729342624254,"Chrna4",2.23016261810668,TRUE
"ENSMUSG00000086491",-3.99025100758554,-2.23447002734248,7.58197189041706,0.00589549135000577,0.560729342624254,"Gm13291",2.22947999350297,TRUE
"ENSMUSG00000108540",-3.99025100758554,-2.23447002734248,7.58197189041706,0.00589549135000577,0.560729342624254,"Gm4768",2.22947999350297,TRUE
"ENSMUSG00000098047",-4.26849720766295,-2.12068610626108,7.56561342845014,0.00594924020817814,0.562893126125037,"Gm18822",2.22553849552617,TRUE
"ENSMUSG00000056494",6.2264361510225,-0.98528069204989,7.56072508937645,0.00596539860552232,0.562893126125037,"Cngb3",2.22436053164242,TRUE
"ENSMUSG00000058914",3.64515416331521,1.2897001491045,7.53516330606964,0.00605062527393195,0.567477367143534,"C1qtnf3",2.2181997428704,TRUE
"ENSMUSG00000039521",-4.00965803089545,-2.23045208411234,7.52966822870434,0.00606910832288139,0.567477367143534,"Foxp3",2.21687511104968,TRUE
"ENSMUSG00000050505",1.80622347263859,2.16319979364047,7.52487039384807,0.00608529325969693,0.567477367143534,"Pcdh20",2.2157184876066,TRUE
"ENSMUSG00000104206",-4.07916059814935,-2.19665404774589,7.4653290351744,0.00628985341707846,0.584271091929627,"ENSMUSG00000104206",2.20135947552385,TRUE
"ENSMUSG00000073929",-4.68718752394859,-1.99852581472222,7.44767269784348,0.00635185266501434,0.586780680508931,"Trim30e-ps1",2.19709958418193,TRUE
"ENSMUSG00000097418",-1.79635905922382,0.664213005261698,7.44366039695172,0.00636602841083287,0.586780680508931,"Mir155hg",2.19613142750571,TRUE
"ENSMUSG00000058470",-2.43391749214565,-1.29928843123887,7.43264692843061,0.00640510600227474,0.587128632835215,"Gm8369",2.19347367843732,TRUE
"ENSMUSG00000110752",6.1623679088472,-1.02821352996845,7.42875013389881,0.00641899104301894,0.587128632835215,"D730003K21Rik",2.19253323032447,TRUE
"ENSMUSG00000007279",4.16243305425017,-0.688969717641494,7.41036990972749,0.00648489884515596,0.588757390982667,"Scube2",2.18809679387955,TRUE
"ENSMUSG00000041605",2.06395030938585,1.93612336202553,7.40857028343529,0.0064913889670195,0.588757390982667,"Inava",2.18766236696362,TRUE
"ENSMUSG00000031799",0.555869382310689,5.8488140801338,7.40320316503702,0.00651078420053718,0.588757390982667,"Tpm4",2.18636669907317,FALSE
"ENSMUSG00000045733",1.81764738622582,1.61601027358432,7.35238588234857,0.00669738177525376,0.603345641964653,"Sprn",2.17409494398449,TRUE
"ENSMUSG00000041538",2.81334169189617,-1.37585685515213,7.34253202771301,0.00673419194124907,0.604381068471576,"H2-Ob",2.17171450929671,TRUE
"ENSMUSG00000073018",-4.75324329802454,-1.99044131513201,7.33033760738487,0.00678003177240715,0.60598934702612,"Gm1070",2.16876827094875,TRUE
"ENSMUSG00000032278",2.58296740536755,2.53837290243357,7.30617204313488,0.00687181596882061,0.60598934702612,"Paqr5",2.1629284796768,TRUE
"ENSMUSG00000033022",1.19219378749032,4.10595108444334,7.30590693925143,0.00687282987747587,0.60598934702612,"Cdo1",2.16286440600915,TRUE
"ENSMUSG00000006642",4.58207707456262,-1.9784130569774,7.2938435327222,0.00691912928350837,0.60598934702612,"Tcf23",2.1599485545548,TRUE
"ENSMUSG00000050106",-3.71618959844274,-1.36405194124879,7.29180910962106,0.00692696874659565,0.60598934702612,"Tmc8",2.15945677182782,TRUE
"ENSMUSG00000106010",5.03757212542762,-1.8684838995129,7.29160861335576,0.00692774183156962,0.60598934702612,"Gm42616",2.15940830505737,TRUE
"ENSMUSG00000058301",-0.596777439862302,4.75387217029644,7.29107520457478,0.00692979900884392,0.60598934702612,"Upf1",2.15927936143666,FALSE
"ENSMUSG00000103092",2.68452969100367,-1.21109918603077,7.28112742046641,0.00696827879172664,0.607130363485,"Pcdha5",2.15687448209822,TRUE
"ENSMUSG00000091351",4.41373561439243,-2.06792299952676,7.25468845989553,0.00707161387399515,0.61067661327645,"Gm17135",2.15048146080202,TRUE
"ENSMUSG00000104569",-3.41811011126465,-1.67787340215021,7.2525923634631,0.00707987302369128,0.61067661327645,"Gm43054",2.14997453123745,TRUE
"ENSMUSG00000103532",1.55132711571458,-0.309043782863425,7.24891281824242,0.00709439520414314,0.61067661327645,"Gm4430",2.14908462215137,TRUE
"ENSMUSG00000056071",6.48065668944603,-1.05711959320686,7.23975328534511,0.00713067775057464,0.61067661327645,"S100a9",2.14686918973495,TRUE
"ENSMUSG00000030156",-1.66842302960983,2.91393892186137,7.23819188412358,0.00713688162795332,0.61067661327645,"Cd69",2.14649150637506,TRUE
"ENSMUSG00000097404",-3.9362130406019,-2.25225639266307,7.20569630676693,0.00726725485107518,0.614254398776686,"Gm10814",2.13862960952259,TRUE
"ENSMUSG00000096870",1.96748071807582,-0.904709285803334,7.20521191611697,0.00726921654234937,0.614254398776686,"Gm21816",2.13851239377226,TRUE
"ENSMUSG00000040125",-2.87370839746797,-1.5178125146686,7.20267720114136,0.00727949049049837,0.614254398776686,"Gpr26",2.13789901696563,TRUE
"ENSMUSG00000039155",4.25782703142271,3.5041583154758,7.1959103201222,0.00730699140643621,0.614254398776686,"Cdh26",2.136261403417,TRUE
"ENSMUSG00000071658",0.809272950381156,4.63511471940892,7.1929471661174,0.00731906720425379,0.614254398776686,"Gng3",2.13554426509724,FALSE
"ENSMUSG00000058806",2.01410793514734,-0.769658120318887,7.18951614934998,0.00733307517494054,0.614254398776686,"Col13a1",2.1347138628164,TRUE
"ENSMUSG00000060371",1.0639799816689,3.09755730839755,7.1712550008436,0.00740809315588007,0.616388102060125,"Caln1",2.13029356509093,TRUE
"ENSMUSG00000109776",-2.78824673188494,-1.1829775205739,7.16709353411535,0.00742529819310395,0.616388102060125,"Gm30400",2.12928610079605,TRUE
"ENSMUSG00000031551",4.47965433239295,-2.02707044657227,7.15491036598682,0.00747590308363997,0.616388102060125,"Ido1",2.1263363373779,TRUE
"ENSMUSG00000019865",2.24000788090084,-1.55398503001686,7.15081138947245,0.00749300802950074,0.616388102060125,"Nmbr",2.12534380201207,TRUE
"ENSMUSG00000020793",6.02499396199603,-1.1187594619093,7.15039535206586,0.0074947463798518,0.616388102060125,"Galr2",2.12524305897241,TRUE
"ENSMUSG00000086913",4.10943281552898,-2.19107834286853,7.13885341421175,0.00754313736137169,0.616388102060125,"Gm14019",2.12244798366115,TRUE
"ENSMUSG00000108749",4.10943281552898,-2.19107834286853,7.13885341421175,0.00754313736137169,0.616388102060125,"Gm44767",2.12244798366115,TRUE
"ENSMUSG00000032496",4.8761033026749,-0.921612505831163,7.13363915065526,0.00756510341823888,0.616388102060125,"Ltf",2.12118513060663,TRUE
"ENSMUSG00000020358",-0.760678237966982,5.03523227970243,7.12029166327341,0.00762163061704668,0.618881590886923,"Hnrnpab",2.11795210317152,FALSE
"ENSMUSG00000086589",4.15568965899994,-2.20185074646139,7.1088299823187,0.0076705158710685,0.619266305762349,"Gm12915",2.11517542712996,TRUE
"ENSMUSG00000115337",-2.09199837771278,-0.710289551323282,7.09952915728641,0.0077104203925281,0.619266305762349,"4930570B17Rik",2.11292194241884,TRUE
"ENSMUSG00000104901",-0.841487034611456,6.28195815514839,7.09010336076375,0.0077510776718358,0.619266305762349,"Gm42692",2.11063791112027,FALSE
"ENSMUSG00000105517",4.1638585003012,-2.20171954760119,7.08970013345697,0.00775282183572436,0.619266305762349,"Gm42436",2.11054019625116,TRUE
"ENSMUSG00000034000",1.5506990294207,4.7202795335274,7.08894977462054,0.00775606858890555,0.619266305762349,"Neu4",2.11035835899876,TRUE
"ENSMUSG00000100341",5.14159284350422,-1.66312708501742,7.05887337539935,0.00788735845537718,0.627649694684065,"Gm29478",2.10306842142137,TRUE
"ENSMUSG00000030329",1.17593203159019,2.46337610177586,7.0522580391742,0.00791653942422356,0.627812665113246,"Pianp",2.10146462111267,TRUE
"ENSMUSG00000050822",1.75479042806028,1.44331005956687,7.04650590010186,0.0079420024657228,0.627812665113246,"Slc29a4",2.10006998243839,TRUE
"ENSMUSG00000103247",-4.17175649384621,-2.17169043848241,7.0333242307289,0.00800067025107202,0.630363039286608,"Gm38091",2.09687362873944,TRUE
"ENSMUSG00000040522",-4.68319343817374,-1.83853651539352,7.02451338065173,0.00804013176664599,0.631388373898486,"Tlr8",2.09473683370698,TRUE
"ENSMUSG00000099354",3.87398302650307,-2.28339651018126,7.0175360605964,0.00807152258293389,0.63177527417174,"1700124L16Rik",2.09304453380399,TRUE
"ENSMUSG00000044206",4.36866123563364,-2.07776646165749,6.98987236689471,0.00819721988348802,0.639345967754914,"Vsig4",2.0863334151751,TRUE
"ENSMUSG00000052837",0.910994520573252,8.39099400577182,6.96551431819425,0.00830955444179311,0.639345967754914,"Junb",2.08042226245636,FALSE
"ENSMUSG00000071552",-4.42627074054764,-1.98659265918281,6.96280847191237,0.00832213009015484,0.639345967754914,"Tigit",2.07976549967083,TRUE
"ENSMUSG00000085019",-4.19312238560254,-2.17511396382885,6.95799048811775,0.0083445703001364,0.639345967754914,"Pard3bos2",2.07859602220635,TRUE
"ENSMUSG00000102416",4.29279981100833,-2.12063089583751,6.95486061995208,0.00835918111654373,0.639345967754914,"4933424G06Rik",2.07783626490372,TRUE
"ENSMUSG00000107804",-2.09845728279921,-0.530936914748635,6.94934584764093,0.00838498883995807,0.639345967754914,"Gm44439",2.07649751108388,TRUE
"ENSMUSG00000051136",4.59118226147729,-2.03269798460267,6.939009576798,0.00843357976365511,0.639345967754914,"Ghsr",2.07398804321594,TRUE
"ENSMUSG00000063065",-0.48492089419672,7.11148796229527,6.93395773187984,0.00845743327184767,0.639345967754914,"Mapk3",2.07276142005877,FALSE
"ENSMUSG00000052767",2.76577254018097,-1.63897709641635,6.93137423454428,0.00846965854849836,0.639345967754914,"Gm12703",2.07213409775573,TRUE
"ENSMUSG00000024575",5.91262051225349,-1.19125059126701,6.92745148846074,0.00848825582097518,0.639345967754914,"Pde6a",2.07118154004408,TRUE
"ENSMUSG00000106888",-4.13511684308682,-2.15321385282516,6.92716432045098,0.00848961889072625,0.639345967754914,"Gm42848",2.07111180532373,TRUE
"ENSMUSG00000118344",-4.13511684308682,-2.15321385282516,6.92716432045098,0.00848961889072625,0.639345967754914,"Gm50152",2.07111180532373,TRUE
